t,x
1972-05-14,inf
1972-05-15,inf
1972-05-16,inf
1972-05-17,inf
1972-05-18,inf
1972-05-19,inf
1972-05-20,inf
1972-05-21,inf
1972-05-22,inf
1972-05-23,inf
1972-05-24,inf
1972-05-25,inf
1972-05-26,inf
1972-05-27,inf
1972-05-28,inf
1972-05-29,inf
1972-05-30,inf
1972-05-31,inf
1972-06-01,inf
1972-06-02,inf
1972-06-03,inf
1972-06-04,inf
1972-06-05,inf
1972-06-06,inf
1972-06-07,inf
1972-06-08,inf
1972-06-09,inf
1972-06-10,inf
1972-06-11,inf
1972-06-12,inf
1972-06-13,inf
1972-06-14,inf
1972-06-15,inf
1972-06-16,inf
1972-06-17,inf
1972-06-18,inf
1972-06-19,inf
1972-06-20,inf
1972-06-21,inf
1972-06-22,inf
1972-06-23,inf
1972-06-24,inf
1972-06-25,inf
1972-06-26,inf
1972-06-27,inf
1972-06-28,inf
1972-06-29,inf
1972-06-30,inf
1972-07-01,inf
1972-07-02,inf
1972-07-03,inf
1972-07-04,inf
1972-07-05,inf
1972-07-06,inf
1972-07-07,inf
1972-07-08,inf
1972-07-09,inf
1972-07-10,inf
1972-07-11,inf
1972-07-12,inf
1972-07-13,inf
1972-07-14,inf
1972-07-15,inf
1972-07-16,inf
1972-07-17,inf
1972-07-18,inf
1972-07-19,inf
1972-07-20,inf
1972-07-21,inf
1972-07-22,inf
1972-07-23,inf
1972-07-24,inf
1972-07-25,inf
1972-07-26,inf
1972-07-27,inf
1972-07-28,inf
1972-07-29,inf
1972-07-30,inf
1972-07-31,inf
1972-08-01,inf
1972-08-02,inf
1972-08-03,inf
1972-08-04,inf
1972-08-05,inf
1972-08-06,inf
1972-08-07,inf
1972-08-08,inf
1972-08-09,inf
1972-08-10,inf
1972-08-11,inf
1972-08-12,inf
1972-08-13,inf
1972-08-14,inf
1972-08-15,inf
1972-08-16,inf
1972-08-17,inf
1972-08-18,inf
1972-08-19,inf
1972-08-20,inf
1972-08-21,inf
1972-08-22,inf
1972-08-23,inf
1972-08-24,inf
1972-08-25,inf
1972-08-26,inf
1972-08-27,inf
1972-08-28,inf
1972-08-29,inf
1972-08-30,inf
1972-08-31,inf
1972-09-01,inf
1972-09-02,inf
1972-09-03,inf
1972-09-04,inf
1972-09-05,inf
1972-09-06,inf
1972-09-07,inf
1972-09-08,inf
1972-09-09,inf
1972-09-10,inf
1972-09-11,inf
1972-09-12,inf
1972-09-13,inf
1972-09-14,inf
1972-09-15,inf
1972-09-16,inf
1972-09-17,inf
1972-09-18,inf
1972-09-19,inf
1972-09-20,inf
1972-09-21,inf
1972-09-22,inf
1972-09-23,inf
1972-09-24,inf
1972-09-25,inf
1972-09-26,inf
