t,x,id
1970-03-18,v_1,5
1970-03-19,v_1,5
1970-03-20,v_1,5
1970-03-21,v_1,5
1970-03-22,v_1,5
1970-03-23,v_1,5
1970-03-24,v_1,5
1970-03-25,v_1,5
1970-03-26,v_1,5
1970-03-27,v_1,5
1970-03-28,v_1,5
1970-03-29,v_1,5
1970-03-30,v_1,5
1970-03-31,v_1,5
1970-04-01,v_1,5
1970-04-02,v_1,5
1970-04-03,v_1,5
1970-04-04,v_1,5
1970-04-05,v_1,5
1970-04-06,v_1,5
1970-04-07,v_1,5
1970-04-08,v_1,5
1970-04-09,v_1,5
1970-04-10,v_1,5
1970-04-11,v_1,5
1970-04-12,v_1,5
1970-04-13,v_1,5
1970-04-14,v_1,5
1970-04-15,v_1,5
1970-04-16,v_1,5
1970-04-17,v_1,5
1970-04-18,v_1,5
1970-04-19,v_1,5
1970-04-20,v_1,5
1970-04-21,v_1,5
1970-04-22,v_1,5
1970-04-23,v_1,5
1970-04-24,v_1,5
1970-04-25,v_1,5
1970-04-26,v_1,5
1970-04-27,v_1,5
1970-04-28,v_1,5
1970-04-29,v_1,5
1970-04-30,v_1,5
1970-05-01,v_1,5
1970-05-02,v_1,5
1970-05-03,v_1,5
1970-05-04,v_1,5
1970-05-05,v_1,5
1970-05-06,v_1,5
1970-05-07,v_1,5
1970-05-08,v_1,5
1970-05-09,v_1,5
1970-05-10,v_1,5
1970-05-11,v_1,5
1970-05-12,v_1,5
1970-05-13,v_1,5
1970-05-14,v_1,5
1970-05-15,v_1,5
1970-05-16,v_1,5
1970-05-17,v_1,5
1970-05-18,v_1,5
1970-05-19,v_1,5
1970-05-20,v_1,5
1970-05-21,v_1,5
1970-05-22,v_1,5
1970-05-23,v_1,5
1970-05-24,v_1,5
1970-05-25,v_1,5
1970-05-26,v_1,5
1970-05-27,v_1,5
1970-05-28,v_1,5
1970-05-29,v_1,5
1970-05-30,v_1,5
1970-05-31,v_1,5
1970-06-01,v_1,5
1970-06-02,v_1,5
1970-06-03,v_1,5
1970-06-04,v_1,5
1970-06-05,v_1,5
1970-06-06,v_1,5
1970-06-07,v_1,5
1970-06-08,v_1,5
1970-06-09,v_1,5
1970-06-10,v_1,5
1970-06-11,v_1,5
1970-06-12,v_1,5
1970-06-13,v_1,5
1970-06-14,v_1,5
1970-06-15,v_1,5
1970-06-16,v_1,5
1970-06-17,v_1,5
1970-06-18,v_1,5
1970-06-19,v_1,5
1970-06-20,v_1,5
1970-06-21,v_1,5
1970-06-22,v_1,5
1970-06-23,v_1,5
1970-06-24,v_1,5
1970-06-25,v_1,5
1970-06-26,v_1,5
1970-06-27,v_1,5
1970-06-28,v_1,5
1970-06-29,v_1,5
1970-06-30,v_1,5
1970-07-01,v_1,5
1970-07-02,v_1,5
1970-07-03,v_1,5
1970-07-04,v_1,5
1970-07-05,v_1,5
1970-07-06,v_1,5
1970-07-07,v_1,5
1970-07-08,v_1,5
1970-07-09,v_1,5
1970-07-10,v_1,5
1970-07-11,v_1,5
1970-07-12,v_1,5
1970-07-13,v_1,5
1970-07-14,v_1,5
1970-07-15,v_1,5
1970-07-16,v_1,5
1970-07-17,v_1,5
1970-07-18,v_1,5
1970-07-19,v_1,5
1970-01-01,v_7,6
1970-01-02,v_19,6
1970-01-03,v_19,6
1970-01-04,v_19,6
1970-01-05,v_19,6
1970-01-06,v_19,6
1970-01-07,v_19,6
1970-01-08,v_19,6
1970-01-09,v_19,6
1970-01-10,v_19,6
1970-01-11,v_19,6
1970-01-12,v_19,6
1970-01-13,v_19,6
1970-01-14,v_19,6
1970-01-15,v_19,6
1970-01-16,v_19,6
1970-01-17,v_19,6
1970-01-18,v_19,6
1970-01-19,v_19,6
1970-01-20,v_19,6
1970-01-21,v_19,6
1970-01-22,v_19,6
1970-01-23,v_19,6
1970-01-24,v_19,6
1970-01-25,v_19,6
1970-01-26,v_19,6
1970-01-27,v_19,6
1970-01-28,v_19,6
1970-01-29,v_19,6
1970-01-30,v_19,6
1970-01-31,v_19,6
1970-02-01,v_19,6
1970-02-02,v_19,6
1970-02-03,v_19,6
1970-02-04,v_19,6
1970-02-05,v_19,6
1970-02-06,v_19,6
1970-02-07,v_19,6
1970-02-08,v_19,6
1970-02-09,v_19,6
1970-02-10,v_19,6
1970-02-11,v_19,6
1970-02-12,v_19,6
1970-02-13,v_19,6
1970-02-14,v_19,6
1970-02-15,v_19,6
1970-02-16,v_19,6
1970-02-17,v_19,6
1970-02-18,v_19,6
1970-02-19,v_19,6
1970-02-20,v_19,6
1970-02-21,v_19,6
1970-02-22,v_19,6
1970-02-23,v_19,6
1970-02-24,v_19,6
1970-02-25,v_19,6
1970-02-26,v_19,6
1970-02-27,v_19,6
1970-02-28,v_19,6
1970-03-01,v_19,6
1970-03-02,v_19,6
1970-03-03,v_19,6
1970-03-04,v_19,6
1970-03-05,v_19,6
1970-03-06,v_19,6
1970-03-07,v_19,6
1970-03-08,v_19,6
1970-03-09,v_19,6
1970-03-10,v_19,6
1970-03-11,v_19,6
1970-03-12,v_19,6
1970-03-13,v_19,6
1970-03-14,v_19,6
1970-03-15,v_19,6
1970-03-16,v_19,6
1970-03-17,v_19,6
1970-03-18,v_19,6
1970-03-19,v_19,6
1970-03-20,v_19,6
1970-03-21,v_19,6
1970-03-22,v_19,6
1970-03-23,v_19,6
1970-03-24,v_19,6
1970-03-25,v_19,6
1970-03-26,v_19,6
1970-03-27,v_19,6
1970-03-28,v_19,6
1970-03-29,v_19,6
1970-03-30,v_19,6
1970-03-31,v_19,6
1970-04-01,v_19,6
1970-04-02,v_19,6
1970-04-03,v_19,6
1970-04-04,v_19,6
1970-04-05,v_19,6
1970-04-06,v_19,6
1970-04-07,v_19,6
1970-04-08,v_19,6
1970-04-09,v_19,6
1970-04-10,v_19,6
1970-04-11,v_19,6
1970-04-12,v_19,6
1970-04-13,v_19,6
1970-04-14,v_19,6
1970-04-15,v_19,6
1970-04-16,v_19,6
1970-04-17,v_19,6
1970-04-18,v_19,6
1970-04-19,v_19,6
1970-04-20,v_19,6
1970-04-21,v_19,6
1970-04-22,v_19,6
1970-04-23,v_19,6
1970-04-24,v_19,6
1970-04-25,v_19,6
1970-04-26,v_19,6
1970-04-27,v_19,6
1970-04-28,v_19,6
1970-04-29,v_19,6
1970-04-30,v_19,6
1970-05-01,v_19,6
1970-05-02,v_19,6
1970-05-03,v_19,6
1970-05-04,v_19,6
1970-05-05,v_19,6
1970-05-06,v_19,6
1970-05-07,v_19,6
1970-05-08,v_19,6
1970-05-09,v_19,6
1970-05-10,v_19,6
1970-05-11,v_19,6
1970-05-12,v_19,6
1970-05-13,v_19,6
1970-05-14,v_19,6
1970-05-15,v_19,6
1970-05-16,v_19,6
1970-05-17,v_19,6
1970-05-18,v_19,6
1970-05-19,v_19,6
1970-05-20,v_19,6
1970-05-21,v_19,6
1970-05-22,v_19,6
1970-05-23,v_19,6
1970-05-24,v_19,6
1970-05-25,v_19,6
1970-05-26,v_19,6
1970-05-27,v_19,6
1970-05-28,v_19,6
1970-05-29,v_19,6
1970-05-30,v_19,6
1970-05-31,v_19,6
1970-06-01,v_19,6
1970-06-02,v_19,6
1970-06-03,v_19,6
1970-06-04,v_19,6
1970-06-05,v_19,6
1970-06-06,v_19,6
1970-06-07,v_19,6
1970-06-08,v_19,6
1970-06-09,v_19,6
1970-06-10,v_19,6
1970-06-11,v_19,6
1970-06-12,v_19,6
1970-06-13,v_19,6
1970-06-14,v_19,6
1970-06-15,v_19,6
1970-06-16,v_19,6
1970-06-17,v_19,6
1970-06-18,v_19,6
1970-06-19,v_19,6
1970-06-20,v_19,6
1970-06-21,v_19,6
1970-06-22,v_19,6
1970-06-23,v_19,6
1970-06-24,v_19,6
1970-06-25,v_19,6
1970-06-26,v_19,6
1970-06-27,v_19,6
1970-06-28,v_19,6
1970-06-29,v_19,6
1970-06-30,v_19,6
1970-07-01,v_19,6
1970-07-02,v_19,6
1970-07-03,v_19,6
1970-07-04,v_19,6
1970-07-05,v_19,6
1970-07-06,v_19,6
1970-07-07,v_19,6
1970-07-08,v_19,6
1970-07-09,v_19,6
1970-07-10,v_19,6
1970-07-11,v_19,6
1970-07-12,v_19,6
1970-07-13,v_19,6
1970-07-14,v_19,6
1970-07-15,v_19,6
1970-07-16,v_19,6
1970-07-17,v_19,6
1970-07-18,v_19,6
1970-07-19,v_19,6
1970-01-01,v_18,7
1970-01-02,v_15,7
1970-01-03,v_19,7
1970-01-04,v_14,7
1970-01-05,v_15,7
1970-01-06,v_19,7
1970-01-07,v_14,7
1970-01-08,v_15,7
1970-01-09,v_19,7
1970-01-10,v_14,7
1970-01-11,v_15,7
1970-01-12,v_19,7
1970-01-13,v_14,7
1970-01-14,v_15,7
1970-01-15,v_19,7
1970-01-16,v_14,7
1970-01-17,v_15,7
1970-01-18,v_19,7
1970-01-19,v_14,7
1970-01-20,v_15,7
1970-01-21,v_19,7
1970-01-22,v_14,7
1970-01-23,v_15,7
1970-01-24,v_19,7
1970-01-25,v_14,7
1970-01-26,v_15,7
1970-01-27,v_19,7
1970-01-28,v_14,7
1970-01-29,v_15,7
1970-01-30,v_19,7
1970-01-31,v_14,7
1970-02-01,v_15,7
1970-02-02,v_19,7
1970-02-03,v_14,7
1970-02-04,v_15,7
1970-02-05,v_19,7
1970-02-06,v_14,7
1970-02-07,v_15,7
1970-02-08,v_19,7
1970-02-09,v_14,7
1970-02-10,v_15,7
1970-02-11,v_19,7
1970-02-12,v_14,7
1970-02-13,v_15,7
1970-02-14,v_19,7
1970-02-15,v_14,7
1970-02-16,v_15,7
1970-02-17,v_19,7
1970-02-18,v_14,7
1970-02-19,v_15,7
1970-02-20,v_19,7
1970-02-21,v_14,7
1970-02-22,v_15,7
1970-02-23,v_19,7
1970-02-24,v_14,7
1970-02-25,v_15,7
1970-02-26,v_19,7
1970-02-27,v_14,7
1970-02-28,v_15,7
1970-03-01,v_19,7
1970-03-02,v_14,7
1970-03-03,v_15,7
1970-03-04,v_19,7
1970-03-05,v_14,7
1970-03-06,v_15,7
1970-03-07,v_19,7
1970-03-08,v_14,7
1970-03-09,v_15,7
1970-03-10,v_19,7
1970-03-11,v_14,7
1970-03-12,v_15,7
1970-03-13,v_19,7
1970-03-14,v_14,7
1970-03-15,v_15,7
1970-03-16,v_19,7
1970-03-17,v_14,7
1970-03-18,v_15,7
1970-03-19,v_19,7
1970-03-20,v_14,7
1970-03-21,v_15,7
1970-03-22,v_19,7
1970-03-23,v_14,7
1970-03-24,v_15,7
1970-03-25,v_19,7
1970-03-26,v_14,7
1970-03-27,v_15,7
1970-03-28,v_19,7
1970-03-29,v_14,7
1970-03-30,v_15,7
1970-03-31,v_19,7
1970-04-01,v_14,7
1970-04-02,v_15,7
1970-04-03,v_19,7
1970-04-04,v_14,7
1970-04-05,v_15,7
1970-04-06,v_19,7
1970-04-07,v_14,7
1970-04-08,v_15,7
1970-04-09,v_19,7
1970-04-10,v_14,7
1970-04-11,v_15,7
1970-04-12,v_19,7
1970-04-13,v_14,7
1970-04-14,v_15,7
1970-04-15,v_19,7
1970-04-16,v_14,7
1970-04-17,v_15,7
1970-04-18,v_19,7
1970-04-19,v_14,7
1970-04-20,v_15,7
1970-04-21,v_19,7
1970-04-22,v_14,7
1970-04-23,v_15,7
1970-04-24,v_19,7
1970-04-25,v_14,7
1970-04-26,v_15,7
1970-04-27,v_19,7
1970-04-28,v_14,7
1970-04-29,v_15,7
1970-04-30,v_19,7
1970-05-01,v_14,7
1970-05-02,v_15,7
1970-05-03,v_19,7
1970-05-04,v_14,7
1970-05-05,v_15,7
1970-05-06,v_19,7
1970-05-07,v_14,7
1970-05-08,v_15,7
1970-05-09,v_19,7
1970-05-10,v_14,7
1970-05-11,v_15,7
1970-05-12,v_19,7
1970-05-13,v_14,7
1970-05-14,v_15,7
1970-05-15,v_19,7
1970-05-16,v_14,7
1970-05-17,v_15,7
1970-05-18,v_19,7
1970-05-19,v_14,7
1970-05-20,v_15,7
1970-05-21,v_19,7
1970-05-22,v_14,7
1970-05-23,v_15,7
1970-05-24,v_19,7
1970-05-25,v_14,7
1970-05-26,v_15,7
1970-05-27,v_19,7
1970-05-28,v_14,7
1970-05-29,v_15,7
1970-05-30,v_19,7
1970-05-31,v_14,7
1970-06-01,v_15,7
1970-06-02,v_19,7
1970-06-03,v_14,7
1970-06-04,v_15,7
1970-06-05,v_19,7
1970-06-06,v_14,7
1970-06-07,v_15,7
1970-06-08,v_19,7
1970-06-09,v_14,7
1970-06-10,v_15,7
1970-06-11,v_19,7
1970-06-12,v_14,7
1970-06-13,v_15,7
1970-06-14,v_19,7
1970-06-15,v_14,7
1970-06-16,v_15,7
1970-06-17,v_19,7
1970-06-18,v_14,7
1970-06-19,v_15,7
1970-06-20,v_19,7
1970-06-21,v_14,7
1970-06-22,v_15,7
1970-06-23,v_19,7
1970-06-24,v_14,7
1970-06-25,v_15,7
1970-06-26,v_19,7
1970-06-27,v_14,7
1970-06-28,v_15,7
1970-06-29,v_19,7
1970-06-30,v_14,7
1970-07-01,v_15,7
1970-07-02,v_19,7
1970-07-03,v_14,7
1970-07-04,v_15,7
1970-07-05,v_19,7
1970-07-06,v_14,7
1970-07-07,v_15,7
1970-07-08,v_19,7
1970-07-09,v_14,7
1970-07-10,v_15,7
1970-07-11,v_19,7
1970-07-12,v_14,7
1970-07-13,v_15,7
1970-07-14,v_19,7
1970-07-15,v_14,7
1970-07-16,v_15,7
1970-07-17,v_19,7
1970-07-18,v_14,7
1970-07-19,v_15,7
1970-01-01,v_4,8
1970-01-02,v_0,8
1970-01-03,v_17,8
1970-01-04,v_16,8
1970-01-05,v_8,8
1970-01-06,v_0,8
1970-01-07,v_17,8
1970-01-08,v_16,8
1970-01-09,v_8,8
1970-01-10,v_0,8
1970-01-11,v_17,8
1970-01-12,v_16,8
1970-01-13,v_8,8
1970-01-14,v_0,8
1970-01-15,v_17,8
1970-01-16,v_16,8
1970-01-17,v_8,8
1970-01-18,v_0,8
1970-01-19,v_17,8
1970-01-20,v_16,8
1970-01-21,v_8,8
1970-01-22,v_0,8
1970-01-23,v_17,8
1970-01-24,v_16,8
1970-01-25,v_8,8
1970-01-26,v_0,8
1970-01-27,v_17,8
1970-01-28,v_16,8
1970-01-29,v_8,8
1970-01-30,v_0,8
1970-01-31,v_17,8
1970-02-01,v_16,8
1970-02-02,v_8,8
1970-02-03,v_0,8
1970-02-04,v_17,8
1970-02-05,v_16,8
1970-02-06,v_8,8
1970-02-07,v_0,8
1970-02-08,v_17,8
1970-02-09,v_16,8
1970-02-10,v_8,8
1970-02-11,v_0,8
1970-02-12,v_17,8
1970-02-13,v_16,8
1970-02-14,v_8,8
1970-02-15,v_0,8
1970-02-16,v_17,8
1970-02-17,v_16,8
1970-02-18,v_8,8
1970-02-19,v_0,8
1970-02-20,v_17,8
1970-02-21,v_16,8
1970-02-22,v_8,8
1970-02-23,v_0,8
1970-02-24,v_17,8
1970-02-25,v_16,8
1970-02-26,v_8,8
1970-02-27,v_0,8
1970-02-28,v_17,8
1970-03-01,v_16,8
1970-03-02,v_8,8
1970-03-03,v_0,8
1970-03-04,v_17,8
1970-03-05,v_16,8
1970-03-06,v_8,8
1970-03-07,v_0,8
1970-03-08,v_17,8
1970-03-09,v_16,8
1970-03-10,v_8,8
1970-03-11,v_0,8
1970-03-12,v_17,8
1970-03-13,v_16,8
1970-03-14,v_8,8
1970-03-15,v_0,8
1970-03-16,v_17,8
1970-03-17,v_16,8
1970-03-18,v_8,8
1970-03-19,v_0,8
1970-03-20,v_17,8
1970-03-21,v_16,8
1970-03-22,v_8,8
1970-03-23,v_0,8
1970-03-24,v_17,8
1970-03-25,v_16,8
1970-03-26,v_8,8
1970-03-27,v_0,8
1970-03-28,v_17,8
1970-03-29,v_16,8
1970-03-30,v_8,8
1970-03-31,v_0,8
1970-04-01,v_17,8
1970-04-02,v_16,8
1970-04-03,v_8,8
1970-04-04,v_0,8
1970-04-05,v_17,8
1970-04-06,v_16,8
1970-04-07,v_8,8
1970-04-08,v_0,8
1970-04-09,v_17,8
1970-04-10,v_16,8
1970-04-11,v_8,8
1970-04-12,v_0,8
1970-04-13,v_17,8
1970-04-14,v_16,8
1970-04-15,v_8,8
1970-04-16,v_0,8
1970-04-17,v_17,8
1970-04-18,v_16,8
1970-04-19,v_8,8
1970-04-20,v_0,8
1970-04-21,v_17,8
1970-04-22,v_16,8
1970-04-23,v_8,8
1970-04-24,v_0,8
1970-04-25,v_17,8
1970-04-26,v_16,8
1970-04-27,v_8,8
1970-04-28,v_0,8
1970-04-29,v_17,8
1970-04-30,v_16,8
1970-05-01,v_8,8
1970-05-02,v_0,8
1970-05-03,v_17,8
1970-05-04,v_16,8
1970-05-05,v_8,8
1970-05-06,v_0,8
1970-05-07,v_17,8
1970-05-08,v_16,8
1970-05-09,v_8,8
1970-05-10,v_0,8
1970-05-11,v_17,8
1970-05-12,v_16,8
1970-05-13,v_8,8
1970-05-14,v_0,8
1970-05-15,v_17,8
1970-05-16,v_16,8
1970-05-17,v_8,8
1970-05-18,v_0,8
1970-05-19,v_17,8
1970-05-20,v_16,8
1970-05-21,v_8,8
1970-05-22,v_0,8
1970-05-23,v_17,8
1970-05-24,v_16,8
1970-05-25,v_8,8
1970-05-26,v_0,8
1970-05-27,v_17,8
1970-05-28,v_16,8
1970-05-29,v_8,8
1970-05-30,v_0,8
1970-05-31,v_17,8
1970-06-01,v_16,8
1970-06-02,v_8,8
1970-06-03,v_0,8
1970-06-04,v_17,8
1970-06-05,v_16,8
1970-06-06,v_8,8
1970-06-07,v_0,8
1970-06-08,v_17,8
1970-06-09,v_16,8
1970-06-10,v_8,8
1970-06-11,v_0,8
1970-06-12,v_17,8
1970-06-13,v_16,8
1970-06-14,v_8,8
1970-06-15,v_0,8
1970-06-16,v_17,8
1970-06-17,v_16,8
1970-06-18,v_8,8
1970-06-19,v_0,8
1970-06-20,v_17,8
1970-06-21,v_16,8
1970-06-22,v_8,8
1970-06-23,v_0,8
1970-06-24,v_17,8
1970-06-25,v_16,8
1970-06-26,v_8,8
1970-06-27,v_0,8
1970-06-28,v_17,8
1970-06-29,v_16,8
1970-06-30,v_8,8
1970-07-01,v_0,8
1970-07-02,v_17,8
1970-07-03,v_16,8
1970-07-04,v_8,8
1970-07-05,v_0,8
1970-07-06,v_17,8
1970-07-07,v_16,8
1970-07-08,v_8,8
1970-07-09,v_0,8
1970-07-10,v_17,8
1970-07-11,v_16,8
1970-07-12,v_8,8
1970-07-13,v_0,8
1970-07-14,v_17,8
1970-07-15,v_16,8
1970-07-16,v_8,8
1970-07-17,v_0,8
1970-07-18,v_17,8
1970-07-19,v_16,8
1970-01-01,v_3,9
1970-01-02,v_10,9
1970-01-03,v_14,9
1970-01-04,v_6,9
1970-01-05,v_10,9
1970-01-06,v_14,9
1970-01-07,v_6,9
1970-01-08,v_10,9
1970-01-09,v_14,9
1970-01-10,v_6,9
1970-01-11,v_10,9
1970-01-12,v_14,9
1970-01-13,v_6,9
1970-01-14,v_10,9
1970-01-15,v_14,9
1970-01-16,v_6,9
1970-01-17,v_10,9
1970-01-18,v_14,9
1970-01-19,v_6,9
1970-01-20,v_10,9
1970-01-21,v_14,9
1970-01-22,v_6,9
1970-01-23,v_10,9
1970-01-24,v_14,9
1970-01-25,v_6,9
1970-01-26,v_10,9
1970-01-27,v_14,9
1970-01-28,v_6,9
1970-01-29,v_10,9
1970-01-30,v_14,9
1970-01-31,v_6,9
1970-02-01,v_10,9
1970-02-02,v_14,9
1970-02-03,v_6,9
1970-02-04,v_10,9
1970-02-05,v_14,9
1970-02-06,v_6,9
1970-02-07,v_10,9
1970-02-08,v_14,9
1970-02-09,v_6,9
1970-02-10,v_10,9
1970-02-11,v_14,9
1970-02-12,v_6,9
1970-02-13,v_10,9
1970-02-14,v_14,9
1970-02-15,v_6,9
1970-02-16,v_10,9
1970-02-17,v_14,9
1970-02-18,v_6,9
1970-02-19,v_10,9
1970-02-20,v_14,9
1970-02-21,v_6,9
1970-02-22,v_10,9
1970-02-23,v_14,9
1970-02-24,v_6,9
1970-02-25,v_10,9
1970-02-26,v_14,9
1970-02-27,v_6,9
1970-02-28,v_10,9
1970-03-01,v_14,9
1970-03-02,v_6,9
1970-03-03,v_10,9
1970-03-04,v_14,9
1970-03-05,v_6,9
1970-03-06,v_10,9
1970-03-07,v_14,9
1970-03-08,v_6,9
1970-03-09,v_10,9
1970-03-10,v_14,9
1970-03-11,v_6,9
1970-03-12,v_10,9
1970-03-13,v_14,9
1970-03-14,v_6,9
1970-03-15,v_10,9
1970-03-16,v_14,9
1970-03-17,v_6,9
1970-03-18,v_10,9
1970-03-19,v_14,9
1970-03-20,v_6,9
1970-03-21,v_10,9
1970-03-22,v_14,9
1970-03-23,v_6,9
1970-03-24,v_10,9
1970-03-25,v_14,9
1970-03-26,v_6,9
1970-03-27,v_10,9
1970-03-28,v_14,9
1970-03-29,v_6,9
1970-03-30,v_10,9
1970-03-31,v_14,9
1970-04-01,v_6,9
1970-04-02,v_10,9
1970-04-03,v_14,9
1970-04-04,v_6,9
1970-04-05,v_10,9
1970-04-06,v_14,9
1970-04-07,v_6,9
1970-04-08,v_10,9
1970-04-09,v_14,9
1970-04-10,v_6,9
1970-04-11,v_10,9
1970-04-12,v_14,9
1970-04-13,v_6,9
1970-04-14,v_10,9
1970-04-15,v_14,9
1970-04-16,v_6,9
1970-04-17,v_10,9
1970-04-18,v_14,9
1970-04-19,v_6,9
1970-04-20,v_10,9
1970-04-21,v_14,9
1970-04-22,v_6,9
1970-04-23,v_10,9
1970-04-24,v_14,9
1970-04-25,v_6,9
1970-04-26,v_10,9
1970-04-27,v_14,9
1970-04-28,v_6,9
1970-04-29,v_10,9
1970-04-30,v_14,9
1970-05-01,v_6,9
1970-05-02,v_10,9
1970-05-03,v_14,9
1970-05-04,v_6,9
1970-05-05,v_10,9
1970-05-06,v_14,9
1970-05-07,v_6,9
1970-05-08,v_10,9
1970-05-09,v_14,9
1970-05-10,v_6,9
1970-05-11,v_10,9
1970-05-12,v_14,9
1970-05-13,v_6,9
1970-05-14,v_10,9
1970-05-15,v_14,9
1970-05-16,v_6,9
1970-05-17,v_10,9
1970-05-18,v_14,9
1970-05-19,v_6,9
1970-05-20,v_10,9
1970-05-21,v_14,9
1970-05-22,v_6,9
1970-05-23,v_10,9
1970-05-24,v_14,9
1970-05-25,v_6,9
1970-05-26,v_10,9
1970-05-27,v_14,9
1970-05-28,v_6,9
1970-05-29,v_10,9
1970-05-30,v_14,9
1970-05-31,v_6,9
1970-06-01,v_10,9
1970-06-02,v_14,9
1970-06-03,v_6,9
1970-06-04,v_10,9
1970-06-05,v_14,9
1970-06-06,v_6,9
1970-06-07,v_10,9
1970-06-08,v_14,9
1970-06-09,v_6,9
1970-06-10,v_10,9
1970-06-11,v_14,9
1970-06-12,v_6,9
1970-06-13,v_10,9
1970-06-14,v_14,9
1970-06-15,v_6,9
1970-06-16,v_10,9
1970-06-17,v_14,9
1970-06-18,v_6,9
1970-06-19,v_10,9
1970-06-20,v_14,9
1970-06-21,v_6,9
1970-06-22,v_10,9
1970-06-23,v_14,9
1970-06-24,v_6,9
1970-06-25,v_10,9
1970-06-26,v_14,9
1970-06-27,v_6,9
1970-06-28,v_10,9
1970-06-29,v_14,9
1970-06-30,v_6,9
1970-07-01,v_10,9
1970-07-02,v_14,9
1970-07-03,v_6,9
1970-07-04,v_10,9
1970-07-05,v_14,9
1970-07-06,v_6,9
1970-07-07,v_10,9
1970-07-08,v_14,9
1970-07-09,v_6,9
1970-07-10,v_10,9
1970-07-11,v_14,9
1970-07-12,v_6,9
1970-07-13,v_10,9
1970-07-14,v_14,9
1970-07-15,v_6,9
1970-07-16,v_10,9
1970-07-17,v_14,9
1970-07-18,v_6,9
1970-07-19,v_10,9
